accuracy,train_loss,val_loss,mean_lr
0.0,0.0,0.0,0.0
0.08431372549019608,3.9594240188598633,4.724902153015137,0.00015740247748250791
0.11862745098039215,3.375494956970215,4.062044620513916,0.00018248508949828603
0.15490196078431373,3.235701560974121,3.996162176132202,0.0002320566565573647
0.16176470588235295,3.109691858291626,4.141814708709717,0.00030544579484144245
0.16470588235294117,3.050276517868042,3.8557472229003906,0.00040165854182711746
0.14215686274509803,2.9836010932922363,3.8134827613830566,0.0005193918182438978
0.18725490196078431,2.896155834197998,3.8160183429718018,0.0006570510766253371
0.19509803921568628,2.8494796752929688,3.7776880264282227,0.0008127718974261234
0.1980392156862745,2.8352866172790527,3.7397408485412598,0.000984445240213187
0.257843137254902,2.8234899044036865,3.307889938354492,0.001169746007935559
0.20980392156862746,2.7059214115142822,4.433027267456055,0.0013661645374062898
0.24019607843137256,2.6344237327575684,3.815328598022461,0.0015710405894978955
0.22156862745098038,2.573472023010254,3.797614097595215,0.0017815993786973866
0.25588235294117645,2.6713716983795166,3.4316673278808594,0.001994989154046372
0.17745098039215687,2.4714245796203613,4.1118059158325195,0.0022083198224802205
0.2411764705882353,2.4245481491088867,3.5422306060791016,0.002418702091462283
0.30490196078431375,2.3288731575012207,3.224442958831787,0.0026232866007759705
0.23627450980392156,2.2186598777770996,3.878345012664795,0.0028193025134843597
0.19411764705882353,2.233206033706665,3.8377270698547363,0.0030040950433918696
0.2901960784313726,2.190720319747925,3.3527822494506836,0.003175161410746245
0.1568627450980392,2.1156742572784424,5.58768367767334,0.0033301847392066515
0.28823529411764703,2.330796718597412,3.585742235183716,0.003467065434986523
0.12156862745098039,2.1218719482421875,7.403161525726318,0.003583949623180615
0.21568627450980393,2.067586898803711,4.172386646270752,0.0036792542561423793
0.27941176470588236,2.0528438091278076,3.7849631309509277,0.003751688553850606
0.40294117647058825,2.0272672176361084,2.8325085639953613,0.00380027148588289
0.3941176470588235,1.9392776489257812,2.9586100578308105,0.003824345143882534
0.19705882352941176,1.8349204063415527,5.126842498779297,0.0038272568442778657
0.30980392156862746,1.8897567987442017,3.370786428451538,0.0038223546880639357
0.36764705882352944,1.832044243812561,2.924196720123291,0.003812708235830493
0.5107843137254902,1.727424144744873,2.559818744659424,0.0037983414701777056
0.19705882352941176,1.7033957242965698,7.118628025054932,0.003779290109148645
0.27156862745098037,1.7045661211013794,3.550478458404541,0.0037556015174286016
0.492156862745098,1.740696668624878,2.548084259033203,0.0037273345885890192
0.28921568627450983,1.570949912071228,3.8924291133880615,0.0036945595986687886
0.33725490196078434,1.7042512893676758,3.3860716819763184,0.003657358031456952
0.4764705882352941,1.6159414052963257,2.68626070022583,0.0036158223759111545
0.44313725490196076,1.5016858577728271,2.628178596496582,0.0035700558962155344
0.538235294117647,1.4925894737243652,2.3070881366729736,0.0035201723750496764
0.46176470588235297,1.4568630456924438,2.743600845336914,0.003466295830706954
0.49607843137254903,1.5096626281738281,2.5470547676086426,0.0034085602087655107
0.503921568627451,1.4987752437591553,2.4808523654937744,0.0033471090490784393
0.4950980392156863,1.4387290477752686,2.5422253608703613,0.0032820951289110997
0.515686274509804,1.3820022344589233,2.464681386947632,0.0032136800831127623
0.5872549019607843,1.3688079118728638,2.215430974960327,0.0031420340022669025
0.5235294117647059,1.459038257598877,2.4280147552490234,0.003067335009819213
0.5735294117647058,1.416611671447754,2.271968364715576,0.0029897688192346574
0.542156862745098,1.369458794593811,2.4908132553100586,0.002909528272284521
0.6421568627450981,1.3529889583587646,2.0072221755981445,0.002826812859611396
0.5598039215686275,1.26120924949646,2.315636157989502,0.0027418282247640073
0.5274509803921569,1.3570189476013184,2.5020201206207275,0.0026547856529349476
0.6058823529411764,1.30287504196167,2.1257362365722656,0.0025659015456723994
0.6901960784313725,1.2872620820999146,1.8469715118408203,0.0024753968828717878
0.7235294117647059,1.210902214050293,1.7609286308288574,0.002383496673384946
0.6450980392156863,1.1618441343307495,2.005368232727051,0.002290429395612653
0.6333333333333333,1.230126976966858,2.0470855236053467,0.0021964264294713313
0.7127450980392157,1.2621855735778809,1.8362042903900146,0.0021017214811461194
0.7519607843137255,1.1891746520996094,1.716206669807434,0.002006550002060467
0.765686274509804,1.1136993169784546,1.6775712966918945,0.0019111486035068067
