accuracy,train_loss,val_loss,mean_lr,time_elapsed
0.0,0.0,0.0,0.0,10546.208155632019
0.14208389715832206,3.7081458568573,6.723342418670654,0.0005972451144179117,10546.208155632019
0.29093369418132614,2.910566806793213,3.4924583435058594,0.0006919361614779999,10546.208155632019
0.3261163734776725,2.6268880367279053,2.6894092559814453,0.00087952917535557,10546.208155632019
0.3342354533152909,2.6418707370758057,2.8209712505340576,0.0011574852628181127,10546.208155632019
0.2719891745602165,2.42301082611084,3.3586463928222656,0.0015220425522756021,10546.208155632019
0.31799729364005414,2.305572271347046,2.6859281063079834,0.0019682671071387476,10546.208155632019
0.40054127198917455,2.1586694717407227,2.2476677894592285,0.0024901197019635735,10546.208155632019
0.3342354533152909,2.1303160190582275,3.1795120239257812,0.0030805375576306343,10546.208155632019
0.2895805142083897,2.002115249633789,2.8272414207458496,0.0037315299293508705,10546.208155632019
0.3680649526387009,1.8396971225738525,2.9832370281219482,0.004434286253805254,10546.208155632019
0.4546684709066306,1.8161299228668213,2.1274638175964355,0.005179295391749416,10546.208155632019
0.28416779431664413,1.7314698696136475,3.520109176635742,0.005956474352247889,10546.208155632019
0.462787550744249,1.6559064388275146,2.123537540435791,0.006755304756377741,10546.208155632019
0.39783491204330174,1.5568947792053223,2.4888503551483154,0.007564975193495024,10546.208155632019
0.4722598105548038,1.5263583660125732,2.220304012298584,0.008374527543407142,10546.208155632019
0.43031123139377536,1.426598310470581,2.327808141708374,0.00917300528411965,10546.208155632019
0.4884979702300406,1.4302263259887695,1.9971201419830322,0.009949601777952918,10546.208155632019
0.44113667117726657,1.3914917707443237,2.1069016456604004,0.010693806529117006,10546.208155632019
0.39918809201623817,1.346320390701294,3.5719804763793945,0.011395547433287348,10546.208155632019
0.5223274695534507,1.2911652326583862,1.908797025680542,0.01204532709396849,10546.208155632019
0.5290933694181326,1.2626588344573975,1.862095832824707,0.012634351360733272,10546.208155632019
0.3910690121786198,1.2370202541351318,2.8699545860290527,0.013154648349694532,10546.208155632019
0.34776725304465494,1.264567255973816,3.6436495780944824,0.01359917633538039,10546.208155632019
0.5791610284167794,1.2334325313568115,1.6922194957733154,0.013961919053798965,10546.208155632019
0.5196211096075778,1.1213856935501099,2.056323528289795,0.01423796712685617,10546.208155632019
0.5331529093369418,1.1115700006484985,1.7794221639633179,0.014423584506124376,10546.208155632019
0.584573748308525,1.079491376876831,1.578800916671753,0.014516259084224572,10546.208155632019
0.469553450608931,1.025618076324463,2.6383609771728516,0.014528091246285705,10546.208155632019
0.41136671177266576,1.0132983922958374,2.2607030868530273,0.014509744337765546,10546.208155632019
0.591339648173207,0.9780629277229309,1.6015527248382568,0.014473387479426612,10546.208155632019
0.5669824086603519,0.9469872713088989,1.63229501247406,0.014419111060147169,10546.208155632019
0.6143437077131259,0.9462885856628418,1.5146889686584473,0.014347050019657488,10546.208155632019
0.6427604871447903,0.8676782250404358,1.3883289098739624,0.014257383513058304,10546.208155632019
0.6265223274695535,0.8459575772285461,1.4169628620147705,0.014150334465413068,10546.208155632019
0.6427604871447903,0.8307347297668457,1.4067926406860352,0.01402616901752111,10546.208155632019
0.6265223274695535,0.7773435711860657,1.5115211009979248,0.013885195864249654,10546.208155632019
0.638700947225981,0.7503149509429932,1.2929067611694336,0.013727765487069781,10546.208155632019
0.5751014884979703,0.7253029346466064,1.671095371246338,0.013554269282704224,10546.208155632019
0.503382949932341,0.6986284255981445,2.001634120941162,0.013365138590053467,10546.208155632019
0.6725304465493911,0.6694509983062744,1.135778784751892,0.013160843617819301,10546.208155632019
0.7253044654939107,0.6586824655532837,0.9863216280937195,0.012941892275491826,10546.208155632019
0.7212449255751014,0.6542046666145325,0.9614827036857605,0.012708828910606521,10546.208155632019
0.645466847090663,0.6352059841156006,1.319183588027954,0.012462232955410475,10546.208155632019
0.7415426251691475,0.5829956531524658,0.9407684206962585,0.012202717486302476,10546.208155632019
0.7483085250338295,0.5225902795791626,0.8520676493644714,0.011930927699628545,10546.208155632019
0.5764546684709067,0.5492391586303711,1.9183099269866943,0.011647539307622157,10546.208155632019
0.7672530446549392,0.5314955711364746,0.8105413317680359,0.011353256858477096,10546.208155632019
0.7401894451962111,0.49436959624290466,0.8929390907287598,0.011048811984729743,10546.208155632019
0.7374830852503383,0.475063294172287,1.026419997215271,0.010734961584305206,10546.208155632019
0.6738836265223275,0.46023255586624146,1.3941245079040527,0.010412485938749886,10546.208155632019
0.857916102841678,0.43312695622444153,0.5546350479125977,0.010082186773328606,10546.208155632019
0.79702300405954,0.406686931848526,0.6814693212509155,0.009744885263809237,10546.208155632019
0.6684709066305818,0.36629238724708557,1.2481026649475098,0.0094014199948904,10546.208155632019
0.7807848443843031,0.4019337296485901,0.8540977239608765,0.009052644875347762,10546.208155632019
0.790257104194858,0.38010522723197937,0.8046120405197144,0.008699427015082252,10546.208155632019
0.8132611637347767,0.3426927924156189,0.6889635920524597,0.008342644569348271,10546.208155632019
0.8132611637347767,0.3072778880596161,0.7426669597625732,0.007983184555521322,10546.208155632019
0.8294993234100135,0.2845436930656433,0.6391046047210693,0.007621940647833068,10546.208155632019
0.8335588633288228,0.27753448486328125,0.6144834756851196,0.007259810955556396,10546.208155632019
0.8525033829499323,0.2509322166442871,0.5387990474700928,0.006897695790164239,10546.208155632019
0.8606224627875507,0.23684878647327423,0.5479562282562256,0.006536495427013402,10546.208155632019
0.8376184032476319,0.23803164064884186,0.6463215351104736,0.006177107867118196,10546.208155632019
0.86468200270636,0.2077041119337082,0.5218119025230408,0.005820426604578391,10546.208155632019
0.8592692828146143,0.1958223581314087,0.4708571434020996,0.005467338405212133,10546.208155632019
0.8849797023004059,0.17833365499973297,0.43445152044296265,0.005118721101916385,10546.208155632019
0.8673883626522327,0.16305068135261536,0.5072567462921143,0.004775441412236032,10546.208155632019
0.8457374830852503,0.1616363376379013,0.5680064558982849,0.004438352783567506,10546.208155632019
0.8917456021650879,0.14673836529254913,0.39970964193344116,0.00410829327135409,10546.208155632019
0.8755074424898511,0.13689978420734406,0.47702452540397644,0.003786083455548034,10546.208155632019
0.8971583220568335,0.10665067285299301,0.35618647933006287,0.003472524400519502,10546.208155632019
0.8917456021650879,0.09449095278978348,0.3711391091346741,0.0031683956634843413,10546.208155632019
0.9066305818673883,0.08827667683362961,0.36329931020736694,0.0028744533564019972,10546.208155632019
0.9066305818673883,0.07903861254453659,0.34922072291374207,0.00259142826616206,10546.208155632019
0.9079837618403248,0.07583536207675934,0.3583812117576599,0.0023200240377329096,10546.208155632019
0.9106901217861976,0.06095108017325401,0.34764957427978516,0.0020609154247894553,10546.208155632019
0.9079837618403248,0.050230056047439575,0.3383178114891052,0.0018147466121691872,10546.208155632019
0.9106901217861976,0.04405910149216652,0.3208734095096588,0.0015821296143271677,10546.208155632019
0.9133964817320703,0.041797034442424774,0.31015777587890625,0.0013636427537716666,10546.208155632019
0.9106901217861976,0.04241205006837845,0.33146750926971436,0.0011598292232632868,10546.208155632019
0.9147496617050067,0.03626982495188713,0.32411977648735046,0.0009711957353521711,10546.208155632019
0.9228687415426252,0.03302689641714096,0.30331024527549744,0.0007982112626107651,10546.208155632019
0.9174560216508796,0.03298800811171532,0.3149242401123047,0.0006413058716941094,10546.208155632019
0.9215155615696887,0.03144341707229614,0.3036554455757141,0.0005008696541263765,10546.208155632019
0.9228687415426252,0.02883487567305565,0.3111271262168884,0.00037725175647187104,10546.208155632019
0.9228687415426252,0.02839416079223156,0.30477821826934814,0.00027075951230166536,10546.208155632019
0.918809201623816,0.02718943916261196,0.3087359666824341,0.00018165767811391373,10546.208155632019
0.9174560216508796,0.026905106380581856,0.3089357316493988,0.00011016777510748416,10546.208155632019
0.9242219215155616,0.026312310248613358,0.3029220700263977,5.646753844535382e-05,10546.208155632019
0.9201623815967523,0.025010760873556137,0.306083619594574,2.0690475376989743e-05,10546.208155632019
0.9215155615696887,0.023976469412446022,0.3094099760055542,2.9255333182909437e-06,10546.208155632019
