accuracy,train_loss,val_loss,mean_lr
0.0,0.0,0.0,0.0
0.11907983761840325,3.533457040786743,4.664628505706787,0.0006330276662101866
0.20433017591339647,2.9450669288635254,3.180236577987671,0.0009376796567452309
0.16779431664411368,2.7954318523406982,4.620412349700928,0.0015320085705761034
0.2422192151556157,2.7056779861450195,3.1957454681396484,0.0023900022385702747
0.2652232746955345,2.5838136672973633,3.0044398307800293,0.0034741085984148984
0.2679296346414073,2.430680990219116,2.875154495239258,0.004736879246820696
0.18944519621109607,2.3579282760620117,4.440749645233154,0.00612304612780466
0.40460081190798375,2.1366708278656006,2.3542017936706543,0.007571940466022088
0.3423545331529093,2.0298874378204346,2.605626106262207,0.009020148074978267
0.29499323410013534,1.886423110961914,3.3362693786621094,0.010404284824460914
0.38971583220568334,1.7983776330947876,2.523503065109253,0.011663770792490433
0.42625169147496617,1.7100942134857178,2.1492443084716797,0.012743481684660109
0.36129905277401897,1.6363722085952759,2.5740342140197754,0.013596161475412802
0.5074424898511503,1.5538080930709839,1.8928512334823608,0.01418449067647057
0.4519621109607578,1.4861528873443604,2.321547031402588,0.014482719863974938
0.5128552097428958,1.3505905866622925,1.8330812454223633,0.014521018580432206
0.4316644113667118,1.284949779510498,2.2387208938598633,0.014461659130641272
0.4871447902571042,1.1764613389968872,2.22802734375,0.014344361679224128
0.5277401894451962,1.0958068370819092,1.8463858366012573,0.014170070636289797
0.5345060893098782,1.0604629516601562,1.880333423614502,0.013940189290834506
0.46820027063599456,0.9585633873939514,2.4374542236328125,0.013656568512283838
0.564276048714479,0.9159504175186157,1.6832499504089355,0.013321491848380341
0.6035182679296346,0.8662505745887756,1.679778814315796,0.012937657139399894
0.631935047361299,0.7826863527297974,1.4045095443725586,0.012508154796728049
0.652232746955345,0.7365248203277588,1.3036003112792969,0.012036442920684712
0.713125845737483,0.659812331199646,0.9782265424728394,0.011526319457933703
0.6955345060893099,0.6751657724380493,1.079756736755371,0.01098189162264933
0.6008119079837618,0.5762863159179688,1.686302900314331,0.010407542827642943
0.7726657645466847,0.5131123065948486,0.8557993769645691,0.009807897391700298
0.7564276048714479,0.4701944589614868,0.931975781917572,0.00918778330728581
0.7442489851150202,0.43589159846305847,1.003319501876831,0.008552193368385998
0.7198917456021651,0.40538012981414795,1.0311949253082275,0.007906244971468046
0.7618403247631935,0.3743997812271118,0.8499473929405212,0.007255138913212445
0.8132611637347767,0.29227009415626526,0.6938228607177734,0.006604117516756097
0.8186738836265224,0.28669965267181396,0.6348307132720947,0.00595842242358889
0.8416779431664412,0.21552684903144836,0.5671860575675964,0.005323252390938437
0.8890392422192152,0.17691753804683685,0.43422096967697144,0.004703721434433714
0.8795669824086604,0.14783428609371185,0.46257489919662476,0.004104817653058186
0.8863328822733424,0.1221085861325264,0.45892447233200073,0.003531363067909774
0.8944519621109608,0.10179474204778671,0.4275625944137573,0.002987974798122254
0.9012178619756428,0.06654111295938492,0.3807925581932068,0.0024790278865368313
0.9025710419485792,0.055651284754276276,0.36414170265197754,0.0020086200744296465
0.912043301759134,0.046550821512937546,0.33292385935783386,0.001580538808908479
0.918809201623816,0.036682333797216415,0.32575124502182007,0.0011982307486155942
0.9215155615696887,0.030066583305597305,0.32482314109802246,0.0008647740132589712
0.9228687415426252,0.026352036744356155,0.3139462471008301,0.0005828534004023165
0.9296346414073072,0.023261988535523415,0.29956576228141785,0.000354738769053717
0.9282814614343707,0.021300984546542168,0.2976193130016327,0.0001822667640955597
0.9269282814614344,0.01892874576151371,0.2961845397949219,6.682602869987093e-05
0.9269282814614344,0.018214348703622818,0.30026084184646606,9.346023790003762e-06
